"No.","Time","Source","Destination","Protocol","Length","Info"
"382","20:09:14.394657600","192.168.0.22","192.168.0.23","UDP","59","4997  >  49066 Len=17"
"383","20:09:14.394657600","192.168.0.22","192.168.0.23","UDP","59","4997  >  51841 Len=17"
"384","20:09:14.394657600","192.168.0.22","192.168.0.23","UDP","59","4997  >  60144 Len=17"
"385","20:09:14.394657700","192.168.0.22","192.168.0.23","UDP","59","4997  >  36724 Len=17"
"400","20:09:15.398448800","192.168.0.23","192.168.0.22","UDP","67","47863  >  4997 Len=25"
"401","20:09:15.398448900","192.168.0.23","192.168.0.22","UDP","67","36647  >  4997 Len=25"
"402","20:09:15.398449000","192.168.0.23","192.168.0.22","UDP","67","60144  >  4997 Len=25"
"403","20:09:15.398449000","192.168.0.23","192.168.0.22","UDP","67","47439  >  4997 Len=25"
"404","20:09:15.398449000","192.168.0.23","192.168.0.22","UDP","67","58580  >  4997 Len=25"
"405","20:09:15.398449000","192.168.0.23","192.168.0.22","UDP","67","36356  >  4997 Len=25"
"406","20:09:15.398449000","192.168.0.23","192.168.0.22","UDP","67","49066  >  4997 Len=25"
"407","20:09:15.398449100","192.168.0.23","192.168.0.22","UDP","67","51841  >  4997 Len=25"
"408","20:09:15.398458400","192.168.0.23","192.168.0.22","UDP","67","48785  >  4997 Len=25"
"409","20:09:15.398459500","192.168.0.23","192.168.0.22","UDP","67","35703  >  4997 Len=25"
"410","20:09:15.398489600","192.168.0.23","192.168.0.22","UDP","67","36724  >  4997 Len=25"
"411","20:09:15.398489600","192.168.0.23","192.168.0.22","UDP","67","36317  >  4997 Len=25"
"412","20:09:15.398489600","192.168.0.23","192.168.0.22","UDP","67","47548  >  4997 Len=25"
"413","20:09:15.398489700","192.168.0.23","192.168.0.22","UDP","67","50465  >  4997 Len=25"
"414","20:09:15.398489700","192.168.0.23","192.168.0.22","UDP","67","34125  >  4997 Len=25"
"415","20:09:15.398590200","192.168.0.22","192.168.0.23","UDP","59","4997  >  47863 Len=17"
"416","20:09:15.398590300","192.168.0.22","192.168.0.23","UDP","59","4997  >  36647 Len=17"
"417","20:09:15.398590300","192.168.0.22","192.168.0.23","UDP","59","4997  >  60144 Len=17"
"418","20:09:15.398590300","192.168.0.22","192.168.0.23","UDP","59","4997  >  47439 Len=17"
"419","20:09:15.398590300","192.168.0.22","192.168.0.23","UDP","59","4997  >  58580 Len=17"
"420","20:09:15.398590400","192.168.0.22","192.168.0.23","UDP","59","4997  >  36356 Len=17"
"421","20:09:15.398621800","192.168.0.22","192.168.0.23","UDP","59","4997  >  49066 Len=17"
"422","20:09:15.398621800","192.168.0.22","192.168.0.23","UDP","59","4997  >  51841 Len=17"
"423","20:09:15.398621800","192.168.0.22","192.168.0.23","UDP","59","4997  >  48785 Len=17"
"424","20:09:15.399084800","192.168.0.22","192.168.0.23","UDP","59","4997  >  35703 Len=17"
"425","20:09:15.399084800","192.168.0.22","192.168.0.23","UDP","59","4997  >  36724 Len=17"
"426","20:09:15.399084800","192.168.0.22","192.168.0.23","UDP","59","4997  >  36317 Len=17"
"427","20:09:15.399084800","192.168.0.22","192.168.0.23","UDP","59","4997  >  47548 Len=17"
"428","20:09:15.399084800","192.168.0.22","192.168.0.23","UDP","59","4997  >  50465 Len=17"
"429","20:09:15.399084900","192.168.0.22","192.168.0.23","UDP","59","4997  >  34125 Len=17"
"436","20:09:15.976889000","192.168.0.22","192.168.0.23","UDP","71","4997  >  49066 Len=29"
"437","20:09:15.976889100","192.168.0.22","192.168.0.23","UDP","71","4997  >  60144 Len=29"
"438","20:09:15.976889100","192.168.0.22","192.168.0.23","UDP","71","4997  >  36647 Len=29"
"439","20:09:15.976889100","192.168.0.22","192.168.0.23","UDP","71","4997  >  36317 Len=29"
"440","20:09:15.976889200","192.168.0.22","192.168.0.23","UDP","71","4997  >  47548 Len=29"
"441","20:09:15.976889200","192.168.0.22","192.168.0.23","UDP","71","4997  >  47439 Len=29"
"442","20:09:15.976889200","192.168.0.22","192.168.0.23","UDP","71","4997  >  51841 Len=29"
"443","20:09:15.976889200","192.168.0.22","192.168.0.23","UDP","71","4997  >  35703 Len=29"
"444","20:09:15.976894800","192.168.0.22","192.168.0.23","UDP","71","4997  >  36724 Len=29"
"445","20:09:15.976894900","192.168.0.22","192.168.0.23","UDP","71","4997  >  47863 Len=29"
"446","20:09:15.976894900","192.168.0.22","192.168.0.23","UDP","71","4997  >  36356 Len=29"
"447","20:09:15.976894900","192.168.0.22","192.168.0.23","UDP","71","4997  >  34125 Len=29"
"448","20:09:15.976894900","192.168.0.22","192.168.0.23","UDP","71","4997  >  50465 Len=29"
"449","20:09:15.976895000","192.168.0.22","192.168.0.23","UDP","71","4997  >  58580 Len=29"
"450","20:09:15.976895000","192.168.0.22","192.168.0.23","UDP","71","4997  >  48785 Len=29"
"451","20:09:15.976895000","192.168.0.22","192.168.0.23","UDP","156","4997  >  49066 Len=114"
"452","20:09:15.976901900","192.168.0.22","192.168.0.23","UDP","156","4997  >  60144 Len=114"
"453","20:09:15.976901900","192.168.0.22","192.168.0.23","UDP","156","4997  >  36647 Len=114"
"454","20:09:15.976902000","192.168.0.22","192.168.0.23","UDP","156","4997  >  36317 Len=114"
"455","20:09:15.976902000","192.168.0.22","192.168.0.23","UDP","156","4997  >  47548 Len=114"
"456","20:09:15.976902000","192.168.0.22","192.168.0.23","UDP","156","4997  >  47439 Len=114"
"457","20:09:15.976902000","192.168.0.22","192.168.0.23","UDP","156","4997  >  51841 Len=114"
"458","20:09:15.976902000","192.168.0.22","192.168.0.23","UDP","156","4997  >  35703 Len=114"
"459","20:09:15.976902100","192.168.0.22","192.168.0.23","UDP","156","4997  >  36724 Len=114"
"460","20:09:15.976909500","192.168.0.22","192.168.0.23","UDP","156","4997  >  47863 Len=114"
"461","20:09:15.976909500","192.168.0.22","192.168.0.23","UDP","156","4997  >  36356 Len=114"
"462","20:09:15.976909500","192.168.0.22","192.168.0.23","UDP","156","4997  >  34125 Len=114"
"463","20:09:15.976909600","192.168.0.22","192.168.0.23","UDP","156","4997  >  50465 Len=114"
"464","20:09:15.976909600","192.168.0.22","192.168.0.23","UDP","156","4997  >  58580 Len=114"
"465","20:09:15.976909600","192.168.0.22","192.168.0.23","UDP","156","4997  >  48785 Len=114"
"474","20:09:16.534839300","192.168.0.17","192.168.0.12","HTTP2","132","HEADERS[207963]"
"475","20:09:16.534839400","192.168.0.17","192.168.0.12","HTTP2","147","DATA[207963]"
"476","20:09:16.534991700","192.168.0.12","192.168.0.17","TCP","66","7777  >  56452 [ACK] Seq=1 Ack=148 Win=501 Len=0 TSval=184836476 TSecr=2940167656"
"477","20:09:16.535045300","192.168.0.12","192.168.0.17","HTTP2","101","HEADERS[207963]: 204 No Content"
"478","20:09:16.535096300","192.168.0.17","192.168.0.12","TCP","66","56452  >  7777 [ACK] Seq=148 Ack=36 Win=501 Len=0 TSval=2940167656 TSecr=184836476"
"479","20:09:16.577971700","192.168.0.23","192.168.0.22","UDP","67","36356  >  4997 Len=25"
"480","20:09:16.577971800","192.168.0.23","192.168.0.22","UDP","67","50465  >  4997 Len=25"
"481","20:09:16.577971800","192.168.0.23","192.168.0.22","UDP","67","34125  >  4997 Len=25"
"482","20:09:16.577971900","192.168.0.23","192.168.0.22","UDP","67","47439  >  4997 Len=25"
"483","20:09:16.577971900","192.168.0.23","192.168.0.22","UDP","67","47548  >  4997 Len=25"
"484","20:09:16.577971900","192.168.0.23","192.168.0.22","UDP","67","47863  >  4997 Len=25"
"485","20:09:16.577978700","192.168.0.23","192.168.0.22","UDP","67","36724  >  4997 Len=25"
"486","20:09:16.577978700","192.168.0.23","192.168.0.22","UDP","67","58580  >  4997 Len=25"
"487","20:09:16.577978700","192.168.0.23","192.168.0.22","UDP","67","36317  >  4997 Len=25"
"488","20:09:16.577993700","192.168.0.23","192.168.0.22","UDP","67","36647  >  4997 Len=25"
"489","20:09:16.577993700","192.168.0.23","192.168.0.22","UDP","67","48785  >  4997 Len=25"
"490","20:09:16.577993800","192.168.0.23","192.168.0.22","UDP","67","60144  >  4997 Len=25"
"491","20:09:16.577993800","192.168.0.23","192.168.0.22","UDP","67","51841  >  4997 Len=25"
"492","20:09:16.577993800","192.168.0.23","192.168.0.22","UDP","67","35703  >  4997 Len=25"
"493","20:09:16.578039300","192.168.0.23","192.168.0.22","UDP","67","49066  >  4997 Len=25"
"494","20:09:16.578422800","192.168.0.22","192.168.0.23","UDP","59","4997  >  36356 Len=17"
"495","20:09:16.578422900","192.168.0.22","192.168.0.23","UDP","59","4997  >  50465 Len=17"
"496","20:09:16.578422900","192.168.0.22","192.168.0.23","UDP","59","4997  >  34125 Len=17"
"497","20:09:16.578422900","192.168.0.22","192.168.0.23","UDP","59","4997  >  47439 Len=17"
"498","20:09:16.578423000","192.168.0.22","192.168.0.23","UDP","59","4997  >  47548 Len=17"
"499","20:09:16.578423000","192.168.0.22","192.168.0.23","UDP","59","4997  >  47863 Len=17"
"500","20:09:16.578423000","192.168.0.22","192.168.0.23","UDP","59","4997  >  36724 Len=17"
"501","20:09:16.578423000","192.168.0.22","192.168.0.23","UDP","59","4997  >  58580 Len=17"
"502","20:09:16.578428600","192.168.0.22","192.168.0.23","UDP","59","4997  >  36317 Len=17"
"503","20:09:16.578428700","192.168.0.22","192.168.0.23","UDP","59","4997  >  36647 Len=17"
"504","20:09:16.578428700","192.168.0.22","192.168.0.23","UDP","59","4997  >  48785 Len=17"
"505","20:09:16.578428700","192.168.0.22","192.168.0.23","UDP","59","4997  >  60144 Len=17"
"506","20:09:16.578428700","192.168.0.22","192.168.0.23","UDP","59","4997  >  51841 Len=17"
"507","20:09:16.578428800","192.168.0.22","192.168.0.23","UDP","59","4997  >  35703 Len=17"
"508","20:09:16.578428800","192.168.0.22","192.168.0.23","UDP","59","4997  >  49066 Len=17"
"509","20:09:16.599959100","192.168.0.13","192.168.0.22","SCTP","98","HEARTBEAT "
"510","20:09:16.600031300","192.168.0.22","192.168.0.13","SCTP","98","HEARTBEAT_ACK "
"512","20:09:16.656558700","192.168.0.18","192.168.0.12","HTTP2","132","HEADERS[207993]"
"513","20:09:16.656558900","192.168.0.18","192.168.0.12","HTTP2","147","DATA[207993]"
"514","20:09:16.656669900","192.168.0.12","192.168.0.18","TCP","66","7777  >  41726 [ACK] Seq=1 Ack=148 Win=745 Len=0 TSval=1932171079 TSecr=460257983"
"515","20:09:16.656779700","192.168.0.12","192.168.0.18","HTTP2","101","HEADERS[207993]: 204 No Content"
"516","20:09:16.656843100","192.168.0.18","192.168.0.12","TCP","66","41726  >  7777 [ACK] Seq=148 Ack=36 Win=674 Len=0 TSval=460257984 TSecr=1932171079"
"526","20:09:17.222265400","192.168.0.19","192.168.0.12","HTTP2","132","HEADERS[207961]"
"527","20:09:17.222265400","192.168.0.19","192.168.0.12","HTTP2","147","DATA[207961]"
"528","20:09:17.222490700","192.168.0.12","192.168.0.19","TCP","66","7777  >  54126 [ACK] Seq=36 Ack=295 Win=501 Len=0 TSval=1553444508 TSecr=2413124124"
"529","20:09:17.222490700","192.168.0.12","192.168.0.19","HTTP2","101","HEADERS[207961]: 204 No Content"
"530","20:09:17.222609400","192.168.0.19","192.168.0.12","TCP","66","54126  >  7777 [ACK] Seq=295 Ack=71 Win=501 Len=0 TSval=2413124124 TSecr=1553444508"
"533","20:09:17.337971300","192.168.0.18","192.168.0.10","TCP","66","44100  >  27017 [ACK] Seq=1 Ack=1 Win=1501 Len=0 TSval=1504201021 TSecr=123681421"
"534","20:09:17.338033100","192.168.0.10","192.168.0.18","TCP","66","[TCP ACKed unseen segment] 27017  >  44100 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=123992717 TSecr=1503891399"
"537","20:09:17.580138800","192.168.0.23","192.168.0.22","UDP","67","47863  >  4997 Len=25"
"538","20:09:17.580138900","192.168.0.23","192.168.0.22","UDP","67","58580  >  4997 Len=25"
"539","20:09:17.580138900","192.168.0.23","192.168.0.22","UDP","67","48785  >  4997 Len=25"
"540","20:09:17.580138900","192.168.0.23","192.168.0.22","UDP","67","34125  >  4997 Len=25"
"541","20:09:17.580139000","192.168.0.23","192.168.0.22","UDP","67","36724  >  4997 Len=25"
"542","20:09:17.580139000","192.168.0.23","192.168.0.22","UDP","67","50465  >  4997 Len=25"
"543","20:09:17.580139000","192.168.0.23","192.168.0.22","UDP","67","36317  >  4997 Len=25"
"544","20:09:17.580139000","192.168.0.23","192.168.0.22","UDP","67","36647  >  4997 Len=25"
"545","20:09:17.580149400","192.168.0.23","192.168.0.22","UDP","67","47548  >  4997 Len=25"
"546","20:09:17.580149400","192.168.0.23","192.168.0.22","UDP","67","47439  >  4997 Len=25"
"547","20:09:17.580149400","192.168.0.23","192.168.0.22","UDP","67","49066  >  4997 Len=25"
"548","20:09:17.580149400","192.168.0.23","192.168.0.22","UDP","67","36356  >  4997 Len=25"
"549","20:09:17.580149500","192.168.0.23","192.168.0.22","UDP","67","35703  >  4997 Len=25"
"550","20:09:17.580149500","192.168.0.23","192.168.0.22","UDP","67","60144  >  4997 Len=25"
"551","20:09:17.580149500","192.168.0.23","192.168.0.22","UDP","67","51841  >  4997 Len=25"
"552","20:09:17.580413100","192.168.0.22","192.168.0.23","UDP","59","4997  >  47863 Len=17"
"553","20:09:17.580413100","192.168.0.22","192.168.0.23","UDP","59","4997  >  58580 Len=17"
"554","20:09:17.580413100","192.168.0.22","192.168.0.23","UDP","59","4997  >  48785 Len=17"
"555","20:09:17.580413200","192.168.0.22","192.168.0.23","UDP","59","4997  >  34125 Len=17"
"556","20:09:17.580413200","192.168.0.22","192.168.0.23","UDP","59","4997  >  36724 Len=17"
"557","20:09:17.580413200","192.168.0.22","192.168.0.23","UDP","59","4997  >  50465 Len=17"
"558","20:09:17.580413200","192.168.0.22","192.168.0.23","UDP","59","4997  >  36317 Len=17"
"559","20:09:17.580413200","192.168.0.22","192.168.0.23","UDP","59","4997  >  36647 Len=17"
"560","20:09:17.580418300","192.168.0.22","192.168.0.23","UDP","59","4997  >  47548 Len=17"
"561","20:09:17.580418300","192.168.0.22","192.168.0.23","UDP","59","4997  >  47439 Len=17"
"562","20:09:17.580418300","192.168.0.22","192.168.0.23","UDP","59","4997  >  49066 Len=17"
"563","20:09:17.580418300","192.168.0.22","192.168.0.23","UDP","59","4997  >  36356 Len=17"
"564","20:09:17.580418400","192.168.0.22","192.168.0.23","UDP","59","4997  >  35703 Len=17"
"565","20:09:17.580418400","192.168.0.22","192.168.0.23","UDP","59","4997  >  60144 Len=17"
"566","20:09:17.580418400","192.168.0.22","192.168.0.23","UDP","59","4997  >  51841 Len=17"
"581","20:09:18.582104800","192.168.0.23","192.168.0.22","UDP","67","60144  >  4997 Len=25"
"582","20:09:18.582104900","192.168.0.23","192.168.0.22","UDP","67","51841  >  4997 Len=25"
"583","20:09:18.582104900","192.168.0.23","192.168.0.22","UDP","67","50465  >  4997 Len=25"
"584","20:09:18.582104900","192.168.0.23","192.168.0.22","UDP","67","36356  >  4997 Len=25"
"585","20:09:18.582104900","192.168.0.23","192.168.0.22","UDP","67","47439  >  4997 Len=25"
"586","20:09:18.582104900","192.168.0.23","192.168.0.22","UDP","67","58580  >  4997 Len=25"
"587","20:09:18.582105000","192.168.0.23","192.168.0.22","UDP","67","36724  >  4997 Len=25"
"588","20:09:18.582105000","192.168.0.23","192.168.0.22","UDP","67","47548  >  4997 Len=25"
"589","20:09:18.582116300","192.168.0.23","192.168.0.22","UDP","67","48785  >  4997 Len=25"
"590","20:09:18.582116400","192.168.0.23","192.168.0.22","UDP","67","47863  >  4997 Len=25"
"591","20:09:18.582116400","192.168.0.23","192.168.0.22","UDP","67","49066  >  4997 Len=25"
"592","20:09:18.582116400","192.168.0.23","192.168.0.22","UDP","67","34125  >  4997 Len=25"
"593","20:09:18.582116400","192.168.0.23","192.168.0.22","UDP","67","35703  >  4997 Len=25"
"594","20:09:18.582116400","192.168.0.23","192.168.0.22","UDP","67","36647  >  4997 Len=25"
"595","20:09:18.582116500","192.168.0.23","192.168.0.22","UDP","67","36317  >  4997 Len=25"
"596","20:09:18.582213600","192.168.0.22","192.168.0.23","UDP","59","4997  >  60144 Len=17"
"597","20:09:18.582213600","192.168.0.22","192.168.0.23","UDP","59","4997  >  51841 Len=17"
"598","20:09:18.582258000","192.168.0.22","192.168.0.23","UDP","59","4997  >  50465 Len=17"
"599","20:09:18.582258100","192.168.0.22","192.168.0.23","UDP","59","4997  >  36356 Len=17"
"600","20:09:18.582258100","192.168.0.22","192.168.0.23","UDP","59","4997  >  47439 Len=17"
"601","20:09:18.582258100","192.168.0.22","192.168.0.23","UDP","59","4997  >  58580 Len=17"
"602","20:09:18.582258100","192.168.0.22","192.168.0.23","UDP","59","4997  >  36724 Len=17"
"603","20:09:18.582258200","192.168.0.22","192.168.0.23","UDP","59","4997  >  47548 Len=17"
"604","20:09:18.582258200","192.168.0.22","192.168.0.23","UDP","59","4997  >  48785 Len=17"
"605","20:09:18.582258200","192.168.0.22","192.168.0.23","UDP","59","4997  >  47863 Len=17"
"606","20:09:18.582260800","192.168.0.22","192.168.0.23","UDP","59","4997  >  49066 Len=17"
"607","20:09:18.582330800","192.168.0.22","192.168.0.23","UDP","59","4997  >  34125 Len=17"
"608","20:09:18.582330800","192.168.0.22","192.168.0.23","UDP","59","4997  >  35703 Len=17"
"609","20:09:18.582330900","192.168.0.22","192.168.0.23","UDP","59","4997  >  36647 Len=17"
"610","20:09:18.582330900","192.168.0.22","192.168.0.23","UDP","59","4997  >  36317 Len=17"
"616","20:09:19.012094500","192.168.0.10","192.168.0.18","TCP","66","[TCP Keep-Alive] [TCP ACKed unseen segment] 27017  >  44100 [ACK] Seq=0 Ack=2 Win=501 Len=0 TSval=123994390 TSecr=1503891399"
"617","20:09:19.012094600","192.168.0.10","192.168.0.17","TCP","66","27017  >  44224 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2720845576 TSecr=3518226025"
"618","20:09:19.012162800","192.168.0.18","192.168.0.10","TCP","66","[TCP Previous segment not captured] 44100  >  27017 [ACK] Seq=2 Ack=1 Win=1501 Len=0 TSval=1504202695 TSecr=123992717"
"619","20:09:19.012162800","192.168.0.17","192.168.0.10","TCP","66","[TCP ACKed unseen segment] 44224  >  27017 [ACK] Seq=1 Ack=2 Win=2395 Len=0 TSval=3518537321 TSecr=2720547769"
"631","20:09:19.583750900","192.168.0.23","192.168.0.22","UDP","67","50465  >  4997 Len=25"
"632","20:09:19.583751000","192.168.0.23","192.168.0.22","UDP","67","51841  >  4997 Len=25"
"633","20:09:19.583751000","192.168.0.23","192.168.0.22","UDP","67","36356  >  4997 Len=25"
"634","20:09:19.583751000","192.168.0.23","192.168.0.22","UDP","67","47548  >  4997 Len=25"
"635","20:09:19.583751000","192.168.0.23","192.168.0.22","UDP","67","36724  >  4997 Len=25"
"636","20:09:19.583751100","192.168.0.23","192.168.0.22","UDP","67","49066  >  4997 Len=25"
"637","20:09:19.583751100","192.168.0.23","192.168.0.22","UDP","67","47863  >  4997 Len=25"
"638","20:09:19.583751100","192.168.0.23","192.168.0.22","UDP","67","36647  >  4997 Len=25"
"639","20:09:19.583761900","192.168.0.23","192.168.0.22","UDP","67","47439  >  4997 Len=25"
"640","20:09:19.583761900","192.168.0.23","192.168.0.22","UDP","67","58580  >  4997 Len=25"
"641","20:09:19.583762000","192.168.0.23","192.168.0.22","UDP","67","48785  >  4997 Len=25"
"642","20:09:19.583762000","192.168.0.23","192.168.0.22","UDP","67","60144  >  4997 Len=25"
"643","20:09:19.583762000","192.168.0.23","192.168.0.22","UDP","67","35703  >  4997 Len=25"
"644","20:09:19.583762000","192.168.0.23","192.168.0.22","UDP","67","34125  >  4997 Len=25"
"645","20:09:19.583762100","192.168.0.23","192.168.0.22","UDP","67","36317  >  4997 Len=25"
"646","20:09:19.583851100","192.168.0.22","192.168.0.23","UDP","59","4997  >  50465 Len=17"
"647","20:09:19.583851200","192.168.0.22","192.168.0.23","UDP","59","4997  >  51841 Len=17"
"648","20:09:19.583851200","192.168.0.22","192.168.0.23","UDP","59","4997  >  36356 Len=17"
